“®‰ælon,“®‰ælat,“®‰ætime,“®‰æsec,kilolon,kilolat,kilometer
138.4745304,35.01265485,0:00:00,0,139.052575,35.099914,107065
138.4745304,35.01265485,0:00:00,0,139.05252,35.09992,107070
138.4745304,35.01265485,0:00:00,0,139.052465,35.099926,107075
138.4745304,35.01265485,0:00:00,0,139.05241,35.099932,107080
138.4745304,35.01265485,0:00:00,0,139.052358,35.099938,107085
138.4745304,35.01265485,0:00:00,0,139.052305,35.099944,107090
138.4745304,35.01265485,0:00:00,0,139.052253,35.099949,107095
138.4745304,35.01265485,0:00:00,0,139.0522,35.099955,107100
138.4745304,35.01265485,0:00:00,0,139.052145,35.099961,107105
138.4745304,35.01265485,0:00:00,0,139.05209,35.099967,107110
138.4745304,35.01265485,0:00:00,0,139.052035,35.099973,107115
138.4745304,35.01265485,0:00:00,0,139.05198,35.099979,107120
138.4745304,35.01265485,0:00:00,0,139.051925,35.099985,107125
138.4745304,35.01265485,0:00:00,0,139.05187,35.099991,107130
138.4745304,35.01265485,0:00:00,0,139.051815,35.099996,107135
138.4745304,35.01265485,0:00:00,0,139.05176,35.100002,107140
138.4745304,35.01265485,0:00:00,0,139.051705,35.100008,107145
138.4745304,35.01265485,0:00:00,0,139.05165,35.100014,107150
138.4745304,35.01265485,0:00:00,0,139.051595,35.10002,107155
138.4745304,35.01265485,0:00:00,0,139.05154,35.100026,107160
138.4745304,35.01265485,0:00:00,0,139.051485,35.100032,107165
138.4745304,35.01265485,0:00:00,0,139.05143,35.100038,107170
138.4745304,35.01265485,0:00:00,0,139.051375,35.100043,107175
138.4745304,35.01265485,0:00:00,0,139.05132,35.100049,107180
138.4745304,35.01265485,0:00:00,0,139.051268,35.100055,107185
138.4745304,35.01265485,0:00:00,0,139.051215,35.100061,107190
138.4745304,35.01265485,0:00:00,0,139.051163,35.100067,107195
138.4745304,35.01265485,0:00:00,0,139.05111,35.100073,107200
138.4745304,35.01265485,0:00:00,0,139.051055,35.100079,107205
138.4745304,35.01265485,0:00:00,0,139.051,35.100085,107210
138.4745304,35.01265485,0:00:00,0,139.050945,35.10009,107215
138.4745304,35.01265485,0:00:00,0,139.05089,35.100096,107220
138.4745304,35.01265485,0:00:00,0,139.050835,35.100102,107225
138.4745304,35.01265485,0:00:00,0,139.05078,35.100108,107230
138.4745304,35.01265485,0:00:00,0,139.050725,35.100114,107235
138.4745304,35.01265485,0:00:00,0,139.05067,35.10012,107240
138.4745304,35.01265485,0:00:00,0,139.050615,35.100126,107245
138.4745304,35.01265485,0:00:00,0,139.05056,35.100132,107250
