sitename,electrificationpolename,kilometer,kilolon,kilolat,
沼津駅【東海道本線】,副４４－１,126754,138.853925,35.103121,126755
沼津駅【東海道本線】,副４４－２,126754,138.853925,35.103121,126755
沼津駅【東海道本線】,副４４－３,126754,138.853925,35.103121,126755
沼津駅【東海道本線】,本４４,126754,138.853925,35.103121,126755
沼津駅【東海道本線】,副４５－１,126790,138.853555,35.103197,126790
沼津駅【東海道本線】,副４５－２,126790,138.853555,35.103197,126790
沼津駅【東海道本線】,副４５－３,126790,138.853555,35.103197,126790
沼津駅【東海道本線】,本４５,126790,138.853555,35.103197,126790
沼津駅【東海道本線】,副４６－１,126826,138.853188,35.10329,126825
沼津駅【東海道本線】,副４６－２,126826,138.853188,35.10329,126825
沼津駅【東海道本線】,本４６,126826,138.853188,35.10329,126825
沼津駅【東海道本線】,副４７－１,126862,138.85282,35.103399,126860
沼津駅【東海道本線】,本４７,126862,138.85282,35.103399,126860
沼津駅【東海道本線】,副４８－１,126898,138.85242,35.103545,126900
沼津駅【東海道本線】,副４９,126925,138.852173,35.103646,126925
沼津駅【東海道本線】,本４９,126925,138.852173,35.103646,126925
沼津駅【東海道本線】,副５０－１,126958,138.85183,35.103793,126960
沼津駅【東海道本線】,副５０－２,126958,138.85183,35.103793,126960
沼津駅【東海道本線】,副５１－１,127003,138.851393,35.103985,127005
沼津駅【東海道本線】,副５１－２,127003,138.851393,35.103985,127005
沼津駅【東海道本線】,副５２,127042,138.85105,35.104134,127040
沼津駅【東海道本線】,本５２,127042,138.85105,35.104134,127040
沼津駅【東海道本線】,副５３,127068,138.850765,35.104262,127070
沼津駅【東海道本線】,本５３,127068,138.850765,35.104262,127070
沼津～片浜,副２－１,127277,138.848788,35.105127,127275
沼津～片浜,副２－２,127277,138.848788,35.105127,127275
沼津～片浜,本２,127277,138.848788,35.105127,127275
沼津～片浜,止７,127302,138.84855,35.105232,127300
沼津～片浜,副３,127324,138.848303,35.105337,127325
沼津～片浜,本３,127324,138.848303,35.105337,127325
沼津～片浜,副４,127371,138.84787,35.10553,127370
沼津～片浜,本４,127371,138.84787,35.10553,127370
沼津～片浜,注１,127378,138.84777,35.105572,127380
沼津～片浜,副５,127414,138.84743,35.105723,127415
沼津～片浜,本５,127414,138.84743,35.105723,127415
沼津～片浜,副６,127457,138.84704,35.105891,127455
沼津～片浜,本６,127457,138.84704,35.105891,127455
沼津～片浜,副７,127501,138.8466,35.106085,127500
沼津～片浜,本７,127501,138.8466,35.106085,127500
沼津～片浜,副８,127549,138.84612,35.106297,127550
沼津～片浜,本８,127549,138.84612,35.106297,127550
沼津～片浜,副９,127596,138.84568,35.106489,127595
沼津～片浜,本９,127596,138.84568,35.106489,127595
沼津～片浜,副１０,127644,138.8452,35.106701,127645
沼津～片浜,本１０,127644,138.8452,35.106701,127645
沼津～片浜,副１１,127693,138.84471,35.106915,127695
沼津～片浜,本１１,127693,138.84471,35.106915,127695
沼津～片浜,注３,127720,138.84447,35.10702,127720
沼津～片浜,注２－１,127740,138.84427,35.107105,127740
沼津～片浜,注３－１,127740,138.84427,35.107105,127740
沼津～片浜,副１２,127743,138.844223,35.107126,127745
沼津～片浜,本１２,127743,138.844223,35.107126,127745
沼津～片浜,副１３,127793,138.84374,35.107338,127795
沼津～片浜,本１３,127793,138.84374,35.107338,127795
沼津～片浜,副１４,127843,138.843263,35.107549,127845
沼津～片浜,本１４,127843,138.843263,35.107549,127845
沼津～片浜,副１５,127893,138.842778,35.107759,127895
沼津～片浜,本１５,127893,138.842778,35.107759,127895
沼津～片浜,副１６,127943,138.8423,35.107971,127945
沼津～片浜,本１６,127943,138.8423,35.107971,127945
沼津～片浜,副１７,127995,138.84181,35.108183,127995
沼津～片浜,本１７,127995,138.84181,35.108183,127995
沼津～片浜,副１８,128046,138.84133,35.108395,128045
沼津～片浜,本１８,128046,138.84133,35.108395,128045
沼津～片浜,副１９,128098,138.84079,35.108629,128100
沼津～片浜,本１９,128098,138.84079,35.108629,128100
沼津～片浜,副２０,128150,138.84031,35.108842,128150
沼津～片浜,本２０,128150,138.84031,35.108842,128150
沼津～片浜,副２１,128202,138.83982,35.109054,128200
沼津～片浜,本２１,128202,138.83982,35.109054,128200
沼津～片浜,副２２,128251,138.83934,35.109267,128250
沼津～片浜,本２２,128251,138.83934,35.109267,128250
沼津～片浜,副２３,128304,138.838803,35.1095,128305
沼津～片浜,本２３,128304,138.838803,35.1095,128305
沼津～片浜,副２４,128354,138.83832,35.109713,128355
沼津～片浜,本２４,128354,138.83832,35.109713,128355
沼津～片浜,副２５,128403,138.837833,35.109925,128405
沼津～片浜,本２５,128403,138.837833,35.109925,128405
沼津～片浜,副２６,128453,138.83735,35.110138,128455
沼津～片浜,本２６,128453,138.83735,35.110138,128455
沼津～片浜,副２７,128503,138.836863,35.11035,128505
沼津～片浜,本２７,128503,138.836863,35.11035,128505
沼津～片浜,副２８,128555,138.836378,35.110563,128555
沼津～片浜,本２８,128555,138.836378,35.110563,128555
沼津～片浜,副２９,128603,138.835893,35.110774,128605
沼津～片浜,本２９,128603,138.835893,35.110774,128605
沼津～片浜,副３０,128660,138.83537,35.111005,128660
沼津～片浜,本３０,128660,138.83537,35.111005,128660
沼津～片浜,副３１,128704,138.834933,35.111194,128705
沼津～片浜,本３１,128704,138.834933,35.111194,128705
沼津～片浜,副３２,128753,138.834458,35.111406,128755
沼津～片浜,本３２,128753,138.834458,35.111406,128755
沼津～片浜,副３３,128803,138.83397,35.111617,128805
沼津～片浜,本３３,128803,138.83397,35.111617,128805
沼津～片浜,副３４,128853,138.83348,35.111832,128855
沼津～片浜,本３４,128853,138.83348,35.111832,128855
沼津～片浜,副３５,128903,138.832993,35.112045,128905
沼津～片浜,本３５,128903,138.832993,35.112045,128905
沼津～片浜,副３６,128953,138.83251,35.112255,128955
沼津～片浜,本３６,128953,138.83251,35.112255,128955
沼津～片浜,副３７,129001,138.83208,35.112444,129000
沼津～片浜,本３７,129001,138.83208,35.112444,129000
沼津～片浜,副３７－１,129003,138.832033,35.112465,129005
沼津～片浜,副３８,129051,138.831595,35.112657,129050
沼津～片浜,本３８,129051,138.831595,35.112657,129050
沼津～片浜,副３９,129103,138.831063,35.11289,129105
沼津～片浜,本３９,129103,138.831063,35.11289,129105
沼津～片浜,副４０,129151,138.83063,35.113081,129150
沼津～片浜,本４０,129151,138.83063,35.113081,129150
沼津～片浜,注４,129170,138.830435,35.113166,129170
沼津～片浜,注５,129170,138.830435,35.113166,129170
沼津～片浜,注４－１,129190,138.830245,35.113251,129190
沼津～片浜,注５－１,129190,138.830245,35.113251,129190
沼津～片浜,副４１,129203,138.8301,35.113314,129205
沼津～片浜,本４１,129203,138.8301,35.113314,129205
沼津～片浜,副４２,129253,138.82961,35.113527,129255
沼津～片浜,本４２,129253,138.82961,35.113527,129255
沼津～片浜,副４３,129303,138.829123,35.113739,129305
沼津～片浜,本４３,129303,138.829123,35.113739,129305
沼津～片浜,副４４,129353,138.828648,35.113941,129355
沼津～片浜,本４４,129353,138.828648,35.113941,129355
沼津～片浜,副４５,129402,138.82822,35.114134,129400
沼津～片浜,本４５,129402,138.82822,35.114134,129400
沼津～片浜,副４６,129453,138.82768,35.114372,129455
沼津～片浜,本４６,129453,138.82768,35.114372,129455
沼津～片浜,副４７,129501,138.82724,35.114565,129500
沼津～片浜,本４７,129501,138.82724,35.114565,129500
沼津～片浜,副４８,129549,138.826745,35.114782,129550
沼津～片浜,本４８,129549,138.826745,35.114782,129550
沼津～片浜,副４９,129600,138.82625,35.114998,129600
沼津～片浜,本４９,129600,138.82625,35.114998,129600
沼津～片浜,副５０,129650,138.825785,35.115203,129650
沼津～片浜,本５０,129650,138.825785,35.115203,129650
沼津～片浜,副５１,129700,138.82531,35.11541,129700
沼津～片浜,本５１,129700,138.82531,35.11541,129700
沼津～片浜,副５２,129740,138.82492,35.115581,129740
沼津～片浜,本５２,129740,138.82492,35.115581,129740
沼津～片浜,副５２－１,129750,138.82482,35.115624,129750
沼津～片浜,副５３,129780,138.82453,35.115753,129780
沼津～片浜,本５３,129780,138.82453,35.115753,129780
沼津～片浜,副５３－１,129801,138.82433,35.115839,129800
沼津～片浜,副５４,129824,138.82409,35.115945,129825
沼津～片浜,本５４,129824,138.82409,35.115945,129825
沼津～片浜,副５４－１,129850,138.823845,35.116051,129850
沼津～片浜,副５５,129874,138.823608,35.116151,129875
沼津～片浜,本５５,129874,138.823608,35.116151,129875
沼津～片浜,副５６,129914,138.823218,35.116327,129915
沼津～片浜,本５６,129914,138.823218,35.116327,129915
沼津～片浜,副５６－１,129961,138.82278,35.116517,129960
沼津～片浜,本５６－１,129961,138.82278,35.116517,129960
沼津～片浜,副５７,130001,138.82239,35.116688,130000
沼津～片浜,本５７,130001,138.82239,35.116688,130000
沼津～片浜,副５８,130052,138.82191,35.1169,130050
沼津～片浜,本５８,130052,138.82191,35.1169,130050
沼津～片浜,副５９,130101,138.82142,35.117112,130100
沼津～片浜,本５９,130101,138.82142,35.117112,130100
片浜駅,副１,130151,138.82094,35.117323,130150
片浜駅,本１,130151,138.82094,35.117323,130150
片浜駅,注２,130178,138.82065,35.11745,130180
片浜駅,注１,130179,138.82065,35.11745,130180
片浜駅,注１－１,130189,138.820555,35.117493,130190
片浜駅,注２－１,130190,138.820555,35.117493,130190
片浜駅,副２,130194,138.820508,35.117514,130195
片浜駅,本２,130194,138.820508,35.117514,130195
片浜駅,副３,130238,138.82007,35.117704,130240
片浜駅,本３,130238,138.82007,35.117704,130240
片浜駅,副４,130283,138.819633,35.117895,130285
片浜駅,本４,130283,138.819633,35.117895,130285
片浜駅,副５,130333,138.819148,35.118107,130335
片浜駅,本５,130333,138.819148,35.118107,130335
片浜駅,副６,130379,138.81871,35.118298,130380
片浜駅,本６,130379,138.81871,35.118298,130380
片浜駅,副７,130426,138.818283,35.118487,130425
片浜駅,本７,130426,138.818283,35.118487,130425
片浜駅,副８,130475,138.8178,35.118697,130475
片浜駅,本８,130475,138.8178,35.118697,130475
片浜駅,副９,130511,138.817465,35.118844,130510
片浜駅,本９,130511,138.817465,35.118844,130510
片浜駅,副１０,130550,138.81707,35.119016,130550
片浜駅,本１０,130550,138.81707,35.119016,130550
片浜～原,副１,130600,138.81658,35.119231,130600
片浜～原,本１,130600,138.81658,35.119231,130600
片浜～原,副２,130650,138.816095,35.119443,130650
片浜～原,本２,130650,138.816095,35.119443,130650
片浜～原,副３,130701,138.81561,35.119652,130700
片浜～原,本３,130701,138.81561,35.119652,130700
片浜～原,副４,130750,138.81512,35.119856,130750
片浜～原,本４,130750,138.81512,35.119856,130750
片浜～原,副５,130799,138.81462,35.120036,130800
片浜～原,本５,130799,138.81462,35.120036,130800
片浜～原,注１－１,130823,138.81436,35.120118,130825
片浜～原,副６,130850,138.814105,35.120194,130850
片浜～原,本６,130850,138.814105,35.120194,130850
片浜～原,副７,130900,138.81358,35.120328,130900
片浜～原,本７,130900,138.81358,35.120328,130900
片浜～原,副８,130950,138.81305,35.120439,130950
片浜～原,本８,130950,138.81305,35.120439,130950
片浜～原,副９,131000,138.81252,35.120523,131000
片浜～原,本９,131000,138.81252,35.120523,131000
片浜～原,副１０,131050,138.811975,35.120583,131050
片浜～原,本１０,131050,138.811975,35.120583,131050
片浜～原,副１１,131100,138.81143,35.120619,131100
片浜～原,本１１,131100,138.81143,35.120619,131100
片浜～原,副１２,131150,138.810885,35.12063,131150
片浜～原,本１２,131150,138.810885,35.12063,131150
片浜～原,副１３,131199,138.81034,35.12062,131200
片浜～原,本１３,131199,138.81034,35.12062,131200
片浜～原,副１４,131253,138.809725,35.120613,131255
片浜～原,本１４,131253,138.809725,35.120613,131255
片浜～原,止１４－１,131273,138.809505,35.12061,131275
片浜～原,止１４－２,131273,138.809505,35.12061,131275
片浜～原,副１５,131299,138.80922,35.120605,131300
片浜～原,本１５,131299,138.80922,35.120605,131300
片浜～原,副１６,131348,138.808675,35.120607,131350
片浜～原,本１６,131348,138.808675,35.120607,131350
片浜～原,副１７,131399,138.80813,35.120627,131400
片浜～原,本１７,131399,138.80813,35.120627,131400
片浜～原,副１８,131450,138.80758,35.120666,131450
片浜～原,本１８,131450,138.80758,35.120666,131450
片浜～原,副１９,131499,138.80704,35.120722,131500
片浜～原,本１９,131499,138.80704,35.120722,131500
片浜～原,注６,131533,138.806655,35.120773,131535
片浜～原,注５ー１,131538,138.8066,35.12078,131540
片浜～原,副２０,131549,138.806495,35.120798,131550
片浜～原,本２０,131549,138.806495,35.120798,131550
片浜～原,副２１,131600,138.80596,35.12089,131600
片浜～原,本２１,131600,138.80596,35.12089,131600
片浜～原,副２２,131648,138.805425,35.120995,131650
片浜～原,本２２,131648,138.805425,35.120995,131650
片浜～原,副２３,131698,138.8049,35.12113,131700
片浜～原,本２３,131698,138.8049,35.12113,131700
片浜～原,副２４,131748,138.804385,35.121278,131750
片浜～原,本２４,131748,138.804385,35.121278,131750
片浜～原,副２５,131797,138.803923,35.121422,131795
片浜～原,本２５,131797,138.803923,35.121422,131795
片浜～原,副２６,131847,138.80341,35.121591,131845
片浜～原,本２６,131847,138.80341,35.121591,131845
片浜～原,副２７,131896,138.802903,35.121759,131895
片浜～原,本２７,131896,138.802903,35.121759,131895
片浜～原,副２８,131947,138.802398,35.121927,131945
片浜～原,本２８,131947,138.802398,35.121927,131945
片浜～原,副２９,131997,138.801883,35.122095,131995
片浜～原,本２９,131997,138.801883,35.122095,131995
片浜～原,副３０,132047,138.801378,35.122264,132045
片浜～原,本３０,132047,138.801378,35.122264,132045
片浜～原,副３１,132096,138.80087,35.122432,132095
片浜～原,本３１,132096,138.80087,35.122432,132095
片浜～原,止１,132142,138.80041,35.122583,132140
片浜～原,副３２,132147,138.80036,35.1226,132145
片浜～原,本３２,132147,138.80036,35.1226,132145
片浜～原,副３３,132198,138.7998,35.122787,132200
片浜～原,本３３,132198,138.7998,35.122787,132200
片浜～原,副３４,132249,138.79929,35.122956,132250
片浜～原,本３４,132249,138.79929,35.122956,132250
片浜～原,副３５,132299,138.79878,35.12312,132300
片浜～原,本３５,132299,138.79878,35.12312,132300
片浜～原,止２,132332,138.79848,35.123224,132330
原駅,副１,132349,138.798275,35.123289,132350
原駅,本１,132349,138.798275,35.123289,132350
原駅,注１,132367,138.79812,35.123338,132365
原駅,副１－１,132399,138.79776,35.123459,132400
原駅,本１－１,132399,138.79776,35.123459,132400
原駅,止１－１,132437,138.797403,35.123571,132435
原駅,副２,132449,138.79725,35.123618,132450
原駅,本２,132449,138.79725,35.123618,132450
原駅,副３,132499,138.79673,35.123767,132500
原駅,本３,132499,138.79673,35.123767,132500
原駅,副４－１,132551,138.796215,35.123917,132550
原駅,副４－２,132551,138.796215,35.123917,132550
原駅,本４,132551,138.796215,35.123917,132550
原駅,副５－１,132603,138.795648,35.124079,132605
原駅,副５－２,132603,138.795648,35.124079,132605
原駅,本５,132603,138.795648,35.124079,132605
原駅,止４,132630,138.79539,35.124155,132630
原駅,副６－２,132653,138.795133,35.124232,132655
原駅,副６－３,132653,138.795133,35.124232,132655
原駅,本６,132653,138.795133,35.124232,132655
原駅,副７－２,132704,138.79462,35.124395,132705
原駅,副７－３,132704,138.79462,35.124395,132705
原駅,本７,132704,138.79462,35.124395,132705
原駅,副８－２,132755,138.79411,35.124565,132755
原駅,副８－３,132755,138.79411,35.124565,132755
原駅,本８,132755,138.79411,35.124565,132755
原駅,副９－１,132790,138.793755,35.124683,132790
原駅,副９－２,132790,138.793755,35.124683,132790
原駅,副１０－１,132828,138.793345,35.124817,132830
原駅,副１０－２,132828,138.793345,35.124817,132830
原駅,副１１－１,132866,138.79299,35.124938,132865
原駅,副１１－２,132866,138.79299,35.124938,132865
原駅,副１２－１,132907,138.79259,35.125078,132905
原駅,副１２－２,132907,138.79259,35.125078,132905
原駅,本１２,132907,138.79259,35.125078,132905
原駅,副１３－１,132958,138.79203,35.125279,132960
原駅,副１３－２,132958,138.79203,35.125279,132960
原駅,本１３,132958,138.79203,35.125279,132960
原駅,特１,132967,138.79198,35.125297,132965
原駅,特１－１,132973,138.79188,35.125332,132975
原駅,副１４－１,133009,138.79153,35.125458,133010
原駅,副１４－２,133009,138.79153,35.125458,133010
原駅,本１４,133009,138.79153,35.125458,133010
原駅,副１５－１,133060,138.79102,35.125637,133060
原駅,副１５－２,133060,138.79102,35.125637,133060
原駅,本１５,133060,138.79102,35.125637,133060
原駅,曲３,133082,138.79082,35.125709,133080
原駅,曲４,133087,138.79077,35.125727,133085
原駅,副１６,133111,138.79052,35.125817,133110
原駅,本１６,133111,138.79052,35.125817,133110
原駅,副１７－１,133162,138.79002,35.125996,133160
原駅,副１７－２,133162,138.79002,35.125996,133160
原駅,本１７,133162,138.79002,35.125996,133160
原駅,副１８,133206,138.78957,35.126157,133205
原駅,本１８,133206,138.78957,35.126157,133205
原駅,副１９,133245,138.789168,35.126301,133245
原駅,本１９,133245,138.789168,35.126301,133245
原駅,副２０,133284,138.78876,35.126439,133285
原駅,本２０,133284,138.78876,35.126439,133285
原駅,止７,133317,138.788453,35.12654,133315
原駅,副２１,133324,138.78835,35.126574,133325
原駅,本２１,133324,138.78835,35.126574,133325
原駅,副２２,133365,138.787948,35.126707,133365
原駅,本２２,133365,138.787948,35.126707,133365
原～東田子の浦,副３,133415,138.78744,35.126877,133415
原～東田子の浦,本３,133415,138.78744,35.126877,133415
原～東田子の浦,副４,133465,138.786928,35.127044,133465
原～東田子の浦,本４,133465,138.786928,35.127044,133465
原～東田子の浦,副５,133515,138.78642,35.127213,133515
原～東田子の浦,本５,133515,138.78642,35.127213,133515
原～東田子の浦,副６,133565,138.78591,35.127381,133565
原～東田子の浦,本６,133565,138.78591,35.127381,133565
原～東田子の浦,副７,133615,138.7854,35.12755,133615
原～東田子の浦,本７,133615,138.7854,35.12755,133615
原～東田子の浦,副８,133666,138.78489,35.127718,133665
原～東田子の浦,本８,133666,138.78489,35.127718,133665
原～東田子の浦,止１,133696,138.784583,35.12782,133695
原～東田子の浦,副９,133705,138.78448,35.127854,133705
原～東田子の浦,本９,133705,138.78448,35.127854,133705
原～東田子の浦,注１,133709,138.78443,35.127871,133710
原～東田子の浦,注２,133709,138.78443,35.127871,133710
原～東田子の浦,注１ー１,133724,138.78428,35.127921,133725
原～東田子の浦,副１０,133737,138.78418,35.127954,133735
原～東田子の浦,本１０,133737,138.78418,35.127954,133735
原～東田子の浦,副１１,133778,138.78372,35.128106,133780
原～東田子の浦,本１１,133778,138.78372,35.128106,133780
原～東田子の浦,副１２,133819,138.78331,35.128241,133820
原～東田子の浦,本１２,133819,138.78331,35.128241,133820
原～東田子の浦,副１３,133869,138.782805,35.128408,133870
原～東田子の浦,本１３,133869,138.782805,35.128408,133870
原～東田子の浦,副１４,133918,138.7823,35.128577,133920
原～東田子の浦,本１４,133918,138.7823,35.128577,133920
原～東田子の浦,副１５,133968,138.78179,35.128744,133970
原～東田子の浦,本１５,133968,138.78179,35.128744,133970
原～東田子の浦,副１６,134018,138.78128,35.128911,134020
原～東田子の浦,本１６,134018,138.78128,35.128911,134020
原～東田子の浦,副１７,134068,138.78077,35.129082,134070
原～東田子の浦,本１７,134068,138.78077,35.129082,134070
原～東田子の浦,副１８,134119,138.78026,35.129251,134120
原～東田子の浦,本１８,134119,138.78026,35.129251,134120
原～東田子の浦,副１９,134171,138.77975,35.129417,134170
原～東田子の浦,本１９,134171,138.77975,35.129417,134170
原～東田子の浦,副２０,134219,138.77924,35.129587,134220
原～東田子の浦,本２０,134219,138.77924,35.129587,134220
原～東田子の浦,副２１,134269,138.77873,35.129756,134270
原～東田子の浦,本２１,134269,138.77873,35.129756,134270
原～東田子の浦,副２２,134319,138.77822,35.129924,134320
原～東田子の浦,本２２,134319,138.77822,35.129924,134320
原～東田子の浦,副２３,134369,138.77771,35.130087,134370
原～東田子の浦,本２３,134369,138.77771,35.130087,134370
原～東田子の浦,副２４,134419,138.77719,35.130243,134420
原～東田子の浦,本２４,134419,138.77719,35.130243,134420
原～東田子の浦,副２５,134469,138.77668,35.130392,134470
原～東田子の浦,本２５,134469,138.77668,35.130392,134470
原～東田子の浦,副２６,134520,138.77616,35.130536,134520
原～東田子の浦,本２６,134520,138.77616,35.130536,134520
原～東田子の浦,副２７,134569,138.77563,35.130672,134570
原～東田子の浦,本２７,134569,138.77563,35.130672,134570
原～東田子の浦,副２８,134619,138.7751,35.130802,134620
原～東田子の浦,本２８,134619,138.7751,35.130802,134620
原～東田子の浦,副２９,134670,138.774575,35.130925,134670
原～東田子の浦,本２９,134670,138.774575,35.130925,134670
原～東田子の浦,副３０,134720,138.77404,35.131039,134720
原～東田子の浦,本３０,134720,138.77404,35.131039,134720
原～東田子の浦,副３１,134769,138.77351,35.131148,134770
原～東田子の浦,本３１,134769,138.77351,35.131148,134770
原～東田子の浦,副３２,134819,138.77297,35.131249,134820
原～東田子の浦,本３２,134819,138.77297,35.131249,134820
原～東田子の浦,副３３,134869,138.77244,35.131345,134870
原～東田子の浦,本３３,134869,138.77244,35.131345,134870
原～東田子の浦,副３４,134918,138.7719,35.13144,134920
原～東田子の浦,本３４,134918,138.7719,35.13144,134920
原～東田子の浦,副３５,134968,138.771365,35.131534,134970
原～東田子の浦,本３５,134968,138.771365,35.131534,134970
原～東田子の浦,副３６,135017,138.770885,35.131624,135015
原～東田子の浦,本３６,135017,138.770885,35.131624,135015
原～東田子の浦,副３７,135068,138.770295,35.13173,135070
原～東田子の浦,本３７,135068,138.770295,35.13173,135070
原～東田子の浦,副３８,135118,138.76976,35.131826,135120
原～東田子の浦,本３８,135118,138.76976,35.131826,135120
原～東田子の浦,副３９,135168,138.769225,35.131922,135170
原～東田子の浦,本３９,135168,138.769225,35.131922,135170
原～東田子の浦,副４０,135218,138.76869,35.132019,135220
原～東田子の浦,本４０,135218,138.76869,35.132019,135220
原～東田子の浦,副４１,135267,138.768208,35.132105,135265
原～東田子の浦,本４１,135267,138.768208,35.132105,135265
原～東田子の浦,副４２,135317,138.767673,35.132202,135315
原～東田子の浦,本４２,135317,138.767673,35.132202,135315
原～東田子の浦,副４３,135368,138.76708,35.132307,135370
原～東田子の浦,本４３,135368,138.76708,35.132307,135370
原～東田子の浦,副４４,135417,138.766603,35.132394,135415
原～東田子の浦,本４４,135417,138.766603,35.132394,135415
原～東田子の浦,副４５,135466,138.766065,35.13249,135465
原～東田子の浦,本４５,135466,138.766065,35.13249,135465
原～東田子の浦,副４６,135517,138.765525,35.132585,135515
原～東田子の浦,本４６,135517,138.765525,35.132585,135515
原～東田子の浦,副４７,135567,138.764995,35.132681,135565
原～東田子の浦,本４７,135567,138.764995,35.132681,135565
原～東田子の浦,副４８,135617,138.764455,35.132778,135615
原～東田子の浦,本４８,135617,138.764455,35.132778,135615
原～東田子の浦,副４９,135667,138.763918,35.132874,135665
原～東田子の浦,本４９,135667,138.763918,35.132874,135665
原～東田子の浦,注４,135674,138.763813,35.132893,135675
原～東田子の浦,注３,135686,138.763708,35.132913,135685
原～東田子の浦,注４ー１,135687,138.763708,35.132913,135685
原～東田子の浦,副５０,135716,138.763385,35.132971,135715
原～東田子の浦,本５０,135716,138.763385,35.132971,135715
原～東田子の浦,副５１,135765,138.762848,35.133067,135765
原～東田子の浦,本５１,135765,138.762848,35.133067,135765
原～東田子の浦,副５２,135815,138.762313,35.133162,135815
原～東田子の浦,本５２,135815,138.762313,35.133162,135815
原～東田子の浦,副５３,135865,138.761775,35.133259,135865
原～東田子の浦,本５３,135865,138.761775,35.133259,135865
原～東田子の浦,副５４,135915,138.761235,35.133354,135915
原～東田子の浦,本５４,135915,138.761235,35.133354,135915
原～東田子の浦,副５５,135966,138.760698,35.133449,135965
原～東田子の浦,本５５,135966,138.760698,35.133449,135965
原～東田子の浦,副５６,136016,138.760165,35.133546,136015
原～東田子の浦,本５６,136016,138.760165,35.133546,136015
原～東田子の浦,副５７,136065,138.759628,35.133643,136065
原～東田子の浦,本５７,136065,138.759628,35.133643,136065
原～東田子の浦,副５８,136116,138.759093,35.133733,136115
原～東田子の浦,本５８,136116,138.759093,35.133733,136115
原～東田子の浦,副５９,136166,138.758555,35.133835,136165
原～東田子の浦,本５９,136166,138.758555,35.133835,136165
原～東田子の浦,副６０,136216,138.758023,35.133931,136215
原～東田子の浦,本６０,136216,138.758023,35.133931,136215
原～東田子の浦,副６１,136265,138.757485,35.134025,136265
原～東田子の浦,本６１,136265,138.757485,35.134025,136265
原～東田子の浦,副６２,136302,138.75711,35.134093,136300
原～東田子の浦,本６２,136302,138.75711,35.134093,136300
原～東田子の浦,副６３,136341,138.75668,35.134171,136340
原～東田子の浦,本６３,136341,138.75668,35.134171,136340
原～東田子の浦,注５,136348,138.756575,35.134191,136350
原～東田子の浦,注６,136351,138.756575,35.134191,136350
原～東田子の浦,注５ー１,136368,138.75636,35.134229,136370
原～東田子の浦,副６４,136381,138.75625,35.134248,136380
原～東田子の浦,本６４,136381,138.75625,35.134248,136380
原～東田子の浦,副６５,136421,138.75582,35.134326,136420
原～東田子の浦,本６５,136421,138.75582,35.134326,136420
原～東田子の浦,副６６,136462,138.75539,35.134402,136460
原～東田子の浦,本６６,136462,138.75539,35.134402,136460
原～東田子の浦,副６７,136501,138.75497,35.13448,136500
原～東田子の浦,本６７,136501,138.75497,35.13448,136500
原～東田子の浦,副６８,136551,138.75443,35.134575,136550
原～東田子の浦,本６８,136551,138.75443,35.134575,136550
原～東田子の浦,副６９,136602,138.75389,35.13467,136600
原～東田子の浦,本６９,136602,138.75389,35.13467,136600
原～東田子の浦,副７０,136652,138.753355,35.134757,136650
原～東田子の浦,本７０,136652,138.753355,35.134757,136650
東田子の浦駅,副１,136702,138.75281,35.134838,136700
東田子の浦駅,本１,136702,138.75281,35.134838,136700
東田子の浦駅,副２,136753,138.752223,35.134934,136755
東田子の浦駅,本２,136753,138.752223,35.134934,136755
東田子の浦駅,副３,136803,138.751685,35.135027,136805
東田子の浦駅,本３,136803,138.751685,35.135027,136805
東田子の浦駅,注２,136858,138.75109,35.135134,136860
東田子の浦駅,副５,136905,138.750608,35.135221,136905
東田子の浦駅,本５,136905,138.750608,35.135221,136905
東田子の浦駅,副６,136955,138.750073,35.135317,136955
東田子の浦駅,本６,136955,138.750073,35.135317,136955
東田子の浦駅,副７,137003,138.749538,35.135413,137005
東田子の浦駅,本７,137003,138.749538,35.135413,137005
東田子の浦駅,副８,137051,138.749055,35.135506,137050
東田子の浦駅,本８,137051,138.749055,35.135506,137050
東田子の浦駅,副９,137103,138.748468,35.135626,137105
東田子の浦駅,本９,137103,138.748468,35.135626,137105
東田子の浦駅,副１０,137153,138.747935,35.135735,137155
東田子の浦駅,本１０,137153,138.747935,35.135735,137155
東田子の浦駅,特１,137158,138.74788,35.135745,137160
東田子の浦駅,副１１－１,137199,138.74745,35.135824,137200
東田子の浦駅,副１１－２,137199,138.74745,35.135824,137200
東田子の浦駅,本１１,137199,138.74745,35.135824,137200
東田子の浦駅,副１２,137251,138.74692,35.135921,137250
東田子の浦駅,副１２－１,137251,138.74692,35.135921,137250
東田子の浦駅,本１２,137251,138.74692,35.135921,137250
東田子の浦駅,副１３－１,137300,138.74638,35.136015,137300
東田子の浦駅,本１３－１,137300,138.74638,35.136015,137300
東田子の浦駅,副１３－２,137302,138.74638,35.136015,137300
東田子の浦駅,本１３,137302,138.74638,35.136015,137300
東田子の浦駅,副１４－１,137352,138.74585,35.136111,137350
東田子の浦駅,副１４－２,137352,138.74585,35.136111,137350
東田子の浦駅,本１４,137352,138.74585,35.136111,137350
東田子の浦駅,副１５－１,137402,138.74531,35.136207,137400
東田子の浦駅,副１５－２,137402,138.74531,35.136207,137400
東田子の浦駅,本１５,137402,138.74531,35.136207,137400
東田子の浦駅,副１６,137452,138.744775,35.136304,137450
