kilometer,latitude,longitude
222665,34.760107,138.080795
222670,34.760104,138.08074
222675,34.760101,138.080685
222680,34.760098,138.08063
222685,34.760097,138.080578
222690,34.760096,138.080525
222695,34.760094,138.080473
222700,34.760093,138.08042
222705,34.760095,138.080365
222710,34.760096,138.08031
222715,34.760098,138.080255
222720,34.760099,138.0802
222725,34.760103,138.080145
222730,34.760107,138.08009
222735,34.76011,138.080035
222740,34.760114,138.07998
222745,34.760119,138.079928
222750,34.760125,138.079875
222755,34.76013,138.079823
222760,34.760135,138.07977
222765,34.760142,138.079715
222770,34.760149,138.07966
222775,34.760156,138.079605
222780,34.760163,138.07955
222785,34.760171,138.079498
222790,34.760179,138.079445
222795,34.760186,138.079393
222800,34.760194,138.07934
222805,34.760203,138.079285
222810,34.760212,138.07923
222815,34.760221,138.079175
222820,34.76023,138.07912
222825,34.760239,138.079068
222830,34.760248,138.079015
222835,34.760257,138.078963
222840,34.760266,138.07891
222845,34.760275,138.078855
222850,34.760283,138.0788
222855,34.760292,138.078745
222860,34.7603,138.07869
222865,34.76031,138.078638
222870,34.76032,138.078585
222875,34.76033,138.078533
222880,34.76034,138.07848
222885,34.760349,138.078425
222890,34.760359,138.07837
222895,34.760368,138.078315
222900,34.760377,138.07826
222905,34.760386,138.078208
222910,34.760395,138.078155
222915,34.760404,138.078103
222920,34.760413,138.07805
222925,34.760422,138.077995
222930,34.760431,138.07794
222935,34.760439,138.077885
222940,34.760448,138.07783
222945,34.760457,138.077778
222950,34.760467,138.077725
222955,34.760476,138.077673
222960,34.760485,138.07762
222965,34.760494,138.077568
222970,34.760503,138.077515
222975,34.760512,138.077463
222980,34.760521,138.07741
222985,34.76053,138.077355
222990,34.760539,138.0773
222995,34.760548,138.077245
223000,34.760557,138.07719
223005,34.760566,138.077138
223010,34.760576,138.077085
223015,34.760585,138.077033
223020,34.760594,138.07698
223025,34.760603,138.076925
223030,34.760612,138.07687
223035,34.760621,138.076815
223040,34.76063,138.07676
223045,34.760639,138.076708
223050,34.760648,138.076655
223055,34.760657,138.076603
223060,34.760666,138.07655
223065,34.760675,138.076498
223070,34.760684,138.076445
223075,34.760693,138.076393
223080,34.760702,138.07634
223085,34.760711,138.076285
223090,34.76072,138.07623
223095,34.760729,138.076175
223100,34.760738,138.07612
223105,34.760747,138.076068
223110,34.760756,138.076015
223115,34.760765,138.075963
223120,34.760774,138.07591
223125,34.760783,138.075855
223130,34.760792,138.0758
223135,34.760801,138.075745
223140,34.76081,138.07569
223145,34.760819,138.075638
223150,34.760829,138.075585
223155,34.760838,138.075533
223160,34.760847,138.07548
223165,34.760856,138.075428
223170,34.760865,138.075375
223175,34.760874,138.075323
223180,34.760883,138.07527
223185,34.760892,138.075218
223190,34.760901,138.075165
223195,34.76091,138.075113
223200,34.760919,138.07506
223205,34.760928,138.075005
223210,34.760937,138.07495
223215,34.760946,138.074895
223220,34.760955,138.07484
223225,34.760964,138.074788
223230,34.760973,138.074735
223235,34.760982,138.074683
223240,34.760991,138.07463
223245,34.761,138.074575
223250,34.76101,138.07452
223255,34.761019,138.074465
223260,34.761028,138.07441
223265,34.761037,138.074358
223270,34.761047,138.074305
223275,34.761056,138.074253
223280,34.761065,138.0742
223285,34.761074,138.074148
223290,34.761083,138.074095
223295,34.761092,138.074043
223300,34.761101,138.07399
223305,34.76111,138.073935
223310,34.761119,138.07388
223315,34.761128,138.073825
223320,34.761137,138.07377
223325,34.761146,138.073718
223330,34.761155,138.073665
223335,34.761164,138.073613
223340,34.761173,138.07356
223345,34.761182,138.073505
223350,34.761191,138.07345
223355,34.7612,138.073395
223360,34.761209,138.07334
223365,34.761218,138.073288
223370,34.761227,138.073235
223375,34.761236,138.073183
223380,34.761245,138.07313
223385,34.761254,138.073075
223390,34.761264,138.07302
223395,34.761273,138.072965
223400,34.761282,138.07291
223405,34.761289,138.072858
223410,34.761296,138.072805
223415,34.761303,138.072753
223420,34.76131,138.0727
223425,34.761321,138.072645
223430,34.761333,138.07259
223435,34.761344,138.072535
223440,34.761355,138.07248
223445,34.761364,138.072428
223450,34.761373,138.072375
223455,34.761382,138.072323
223460,34.761391,138.07227
223465,34.7614,138.072215
223470,34.761409,138.07216
223475,34.761418,138.072105
223480,34.761427,138.07205
223485,34.761436,138.071998
223490,34.761445,138.071945
223495,34.761454,138.071893
223500,34.761463,138.07184
223505,34.761472,138.071785
223510,34.761482,138.07173
223515,34.761491,138.071675
223520,34.7615,138.07162
223525,34.761509,138.071568
223530,34.761519,138.071515
223535,34.761528,138.071463
223540,34.761537,138.07141
223545,34.761546,138.071358
223550,34.761555,138.071305
223555,34.761563,138.071253
223560,34.761572,138.0712
223565,34.761581,138.071145
223570,34.76159,138.07109
223575,34.761599,138.071035
223580,34.761608,138.07098
223585,34.761617,138.070928
223590,34.761627,138.070875
223595,34.761636,138.070823
223600,34.761645,138.07077
223605,34.761654,138.070715
223610,34.761664,138.07066
223615,34.761673,138.070605
223620,34.761682,138.07055
223625,34.761691,138.070498
223630,34.7617,138.070445
223635,34.761709,138.070393
223640,34.761718,138.07034
223645,34.761727,138.070288
223650,34.761736,138.070235
223655,34.761745,138.070183
223660,34.761754,138.07013
223665,34.761763,138.070075
223670,34.761772,138.07002
223675,34.76178,138.069965
223680,34.761789,138.06991
223685,34.761797,138.069858
223690,34.761805,138.069805
223695,34.761812,138.069753
223700,34.76182,138.0697
223705,34.76183,138.069645
223710,34.76184,138.06959
223715,34.76185,138.069535
223720,34.76186,138.06948
223725,34.761869,138.069428
223730,34.761879,138.069375
223735,34.761888,138.069323
223740,34.761897,138.06927
223745,34.761906,138.069218
223750,34.761915,138.069165
223755,34.761924,138.069113
223760,34.761933,138.06906
223765,34.761942,138.069005
223770,34.761951,138.06895
223775,34.76196,138.068895
223780,34.761969,138.06884
223785,34.761978,138.068788
223790,34.761987,138.068735
223795,34.761996,138.068683
223800,34.762005,138.06863
223805,34.762014,138.068578
223810,34.762023,138.068525
223815,34.762031,138.068473
223820,34.76204,138.06842
223825,34.762049,138.068368
223830,34.762058,138.068315
223835,34.762067,138.068263
223840,34.762076,138.06821
223845,34.762085,138.068155
223850,34.762093,138.0681
223855,34.762102,138.068045
223860,34.76211,138.06799
223865,34.762119,138.067938
223870,34.762129,138.067885
223875,34.762138,138.067833
223880,34.762147,138.06778
223885,34.762156,138.067728
223890,34.762165,138.067675
223895,34.762174,138.067623
223900,34.762183,138.06757
223905,34.762192,138.067515
223910,34.762202,138.06746
223915,34.762211,138.067405
223920,34.76222,138.06735
223925,34.762229,138.067295
223930,34.762239,138.06724
223935,34.762248,138.067185
223940,34.762257,138.06713
223945,34.762267,138.067078
223950,34.762276,138.067025
223955,34.762286,138.066973
223960,34.762295,138.06692
223965,34.762305,138.066865
223970,34.762315,138.06681
223975,34.762325,138.066755
223980,34.762335,138.0667
223985,34.762344,138.066645
223990,34.762353,138.06659
223995,34.762361,138.066535
224000,34.76237,138.06648
224005,34.762384,138.066428
224010,34.762397,138.066375
224015,34.762411,138.066323
224020,34.762424,138.06627
224025,34.762437,138.066218
224030,34.76245,138.066165
224035,34.762463,138.066113
224040,34.762476,138.06606
224045,34.76249,138.06601
224050,34.762504,138.06596
224055,34.762517,138.06591
224060,34.762531,138.06586
224065,34.762546,138.065808
224070,34.762561,138.065755
224075,34.762575,138.065703
224080,34.76259,138.06565
224085,34.762606,138.0656
224090,34.762623,138.06555
224095,34.762639,138.0655
224100,34.762655,138.06545
224105,34.762672,138.065398
224110,34.762689,138.065345
224115,34.762706,138.065293
224120,34.762723,138.06524
224125,34.762741,138.06519
224130,34.76276,138.06514
224135,34.762778,138.06509
224140,34.762796,138.06504
224145,34.762815,138.06499
224150,34.762835,138.06494
224155,34.762854,138.06489
224160,34.762873,138.06484
224165,34.762893,138.064793
224170,34.762914,138.064745
224175,34.762934,138.064698
224180,34.762954,138.06465
224185,34.762975,138.0646
224190,34.762997,138.06455
224195,34.763018,138.0645
224200,34.763039,138.06445
224205,34.763061,138.064405
224210,34.763084,138.06436
224215,34.763106,138.064315
224220,34.763128,138.06427
224225,34.763151,138.064223
224230,34.763174,138.064175
224235,34.763197,138.064128
224240,34.76322,138.06408
224245,34.763243,138.064033
224250,34.763266,138.063985
224255,34.763289,138.063938
224260,34.763312,138.06389
224265,34.763334,138.063845
224270,34.763356,138.0638
224275,34.763378,138.063755
224280,34.7634,138.06371
224285,34.763425,138.063663
224290,34.763451,138.063615
224295,34.763476,138.063568
224300,34.763501,138.06352
224305,34.763525,138.063475
224310,34.763549,138.06343
224315,34.763572,138.063385
224320,34.763596,138.06334
224325,34.76362,138.063293
224330,34.763643,138.063245
224335,34.763667,138.063198
224340,34.76369,138.06315
224345,34.763713,138.063103
224350,34.763735,138.063055
224355,34.763758,138.063008
224360,34.76378,138.06296
224365,34.763805,138.062915
224370,34.76383,138.06287
224375,34.763854,138.062825
224380,34.763879,138.06278
224385,34.763902,138.062733
224390,34.763925,138.062685
224395,34.763947,138.062638
224400,34.76397,138.06259
224405,34.763995,138.062543
224410,34.76402,138.062495
224415,34.764044,138.062448
224420,34.764069,138.0624
224425,34.764093,138.062355
224430,34.764117,138.06231
224435,34.764141,138.062265
224440,34.764165,138.06222
224445,34.764189,138.062173
224450,34.764213,138.062125
224455,34.764236,138.062078
224460,34.76426,138.06203
224465,34.764284,138.061983
224470,34.764308,138.061935
224475,34.764331,138.061888
224480,34.764355,138.06184
224485,34.764379,138.061793
224490,34.764403,138.061745
224495,34.764427,138.061698
224500,34.764451,138.06165
224505,34.764475,138.061603
224510,34.764499,138.061555
224515,34.764522,138.061508
224520,34.764546,138.06146
224525,34.76457,138.061415
224530,34.764593,138.06137
224535,34.764617,138.061325
224540,34.76464,138.06128
224545,34.764664,138.061233
224550,34.764687,138.061185
224555,34.764711,138.061138
224560,34.764734,138.06109
224565,34.764758,138.061045
224570,34.764782,138.061
224575,34.764805,138.060955
224580,34.764829,138.06091
224585,34.764853,138.060863
224590,34.764877,138.060815
224595,34.7649,138.060768
224600,34.764924,138.06072
224605,34.764948,138.060675
224610,34.764972,138.06063
224615,34.764996,138.060585
224620,34.76502,138.06054
224625,34.765044,138.060493
224630,34.765069,138.060445
224635,34.765093,138.060398
224640,34.765117,138.06035
224645,34.765142,138.060305
224650,34.765167,138.06026
224655,34.765191,138.060215
224660,34.765216,138.06017
224665,34.765242,138.060125
224670,34.765268,138.06008
224675,34.765294,138.060035
224680,34.76532,138.05999
224685,34.765347,138.059948
224690,34.765375,138.059905
224695,34.765402,138.059863
224700,34.765429,138.05982
224705,34.765457,138.059778
224710,34.765486,138.059735
224715,34.765514,138.059693
224720,34.765542,138.05965
224725,34.765572,138.059608
224730,34.765601,138.059565
224735,34.765631,138.059523
224740,34.76566,138.05948
224745,34.765691,138.05944
224750,34.765721,138.0594
224755,34.765752,138.05936
224760,34.765782,138.05932
224765,34.765814,138.059283
224770,34.765845,138.059245
224775,34.765877,138.059208
224780,34.765908,138.05917
224785,34.765941,138.059133
224790,34.765974,138.059095
224795,34.766006,138.059058
224800,34.766039,138.05902
224805,34.766072,138.058983
224810,34.766106,138.058945
224815,34.766139,138.058908
224820,34.766172,138.05887
224825,34.766206,138.058833
224830,34.76624,138.058795
224835,34.766274,138.058758
224840,34.766308,138.05872
224845,34.766342,138.058685
224850,34.766377,138.05865
224855,34.766411,138.058615
224860,34.766445,138.05858
224865,34.76648,138.058545
224870,34.766514,138.05851
224875,34.766549,138.058475
224880,34.766583,138.05844
224885,34.766617,138.058405
224890,34.766652,138.05837
224895,34.766686,138.058335
224900,34.76672,138.0583
224905,34.766755,138.058265
224910,34.76679,138.05823
224915,34.766825,138.058195
224920,34.76686,138.05816
224925,34.766895,138.058123
224930,34.766929,138.058085
224935,34.766964,138.058048
224940,34.766998,138.05801
224945,34.767031,138.057975
224950,34.767064,138.05794
224955,34.767097,138.057905
224960,34.76713,138.05787
224965,34.767167,138.057835
224970,34.767204,138.0578
224975,34.76724,138.057765
224980,34.767277,138.05773
224985,34.767312,138.057693
224990,34.767347,138.057655
224995,34.767381,138.057618
225000,34.767416,138.05758
225005,34.76745,138.057545
225010,34.767484,138.05751
225015,34.767518,138.057475
225020,34.767552,138.05744
225025,34.767586,138.057405
225030,34.76762,138.05737
225035,34.767653,138.057335
225040,34.767687,138.0573
225045,34.76772,138.057265
225050,34.767754,138.05723
225055,34.767787,138.057195
225060,34.76782,138.05716
225065,34.767853,138.057123
225070,34.767885,138.057085
225075,34.767918,138.057048
225080,34.76795,138.05701
225085,34.767982,138.056973
225090,34.768014,138.056935
225095,34.768046,138.056898
225100,34.768078,138.05686
225105,34.768109,138.05682
225110,34.76814,138.05678
225115,34.76817,138.05674
225120,34.768201,138.0567
225125,34.768231,138.056658
225130,34.768261,138.056615
225135,34.76829,138.056573
225140,34.76832,138.05653
225145,34.768351,138.05649
225150,34.768381,138.05645
225155,34.768412,138.05641
225160,34.768442,138.05637
225165,34.768472,138.05633
225170,34.768501,138.05629
225175,34.768531,138.05625
225180,34.76856,138.05621
225185,34.76859,138.056168
225190,34.76862,138.056125
225195,34.768649,138.056083
225200,34.768679,138.05604
225205,34.768709,138.055998
225210,34.768738,138.055955
225215,34.768768,138.055913
225220,34.768797,138.05587
225225,34.768827,138.05583
225230,34.768858,138.05579
225235,34.768888,138.05575
225240,34.768918,138.05571
225245,34.768949,138.05567
225250,34.76898,138.05563
225255,34.769011,138.05559
225260,34.769042,138.05555
225265,34.769074,138.055513
225270,34.769106,138.055475
225275,34.769138,138.055438
225280,34.76917,138.0554
225285,34.769203,138.055363
225290,34.769237,138.055325
225295,34.76927,138.055288
225300,34.769303,138.05525
225305,34.769337,138.055215
225310,34.769371,138.05518
225315,34.769405,138.055145
225320,34.769439,138.05511
225325,34.769474,138.055075
225330,34.769509,138.05504
225335,34.769544,138.055005
225340,34.769579,138.05497
225345,34.769615,138.054938
225350,34.769651,138.054905
225355,34.769687,138.054873
225360,34.769723,138.05484
225365,34.769759,138.054808
225370,34.769796,138.054775
225375,34.769832,138.054743
225380,34.769868,138.05471
225385,34.769905,138.054678
225390,34.769941,138.054645
225395,34.769978,138.054613
225400,34.770014,138.05458
225405,34.770051,138.054548
225410,34.770088,138.054515
225415,34.770124,138.054483
225420,34.770161,138.05445
225425,34.770198,138.054418
225430,34.770235,138.054385
225435,34.770271,138.054353
225440,34.770308,138.05432
225445,34.770345,138.05429
225450,34.770382,138.05426
225455,34.770418,138.05423
225460,34.770455,138.0542
225465,34.770491,138.054168
225470,34.770528,138.054135
225475,34.770564,138.054103
225480,34.7706,138.05407
225485,34.770636,138.054038
225490,34.770673,138.054005
225495,34.770709,138.053973
225500,34.770745,138.05394
225505,34.770781,138.053908
225510,34.770817,138.053875
225515,34.770852,138.053843
225520,34.770888,138.05381
225525,34.770921,138.053775
225530,34.770954,138.05374
225535,34.770987,138.053705
225540,34.77102,138.05367
225545,34.771057,138.053635
225550,34.771093,138.0536
225555,34.77113,138.053565
225560,34.771166,138.05353
225565,34.771198,138.05349
225570,34.771231,138.05345
225575,34.771263,138.05341
225580,34.771295,138.05337
225585,34.771325,138.05333
225590,34.771356,138.05329
225595,34.771386,138.05325
225600,34.771416,138.05321
225605,34.771445,138.053168
225610,34.771474,138.053125
225615,34.771503,138.053083
225620,34.771532,138.05304
225625,34.771559,138.052998
225630,34.771586,138.052955
225635,34.771613,138.052913
225640,34.77164,138.05287
225645,34.771665,138.052825
225650,34.77169,138.05278
225655,34.771715,138.052735
225660,34.77174,138.05269
225665,34.771765,138.052643
225670,34.771789,138.052595
225675,34.771814,138.052548
225680,34.771838,138.0525
225685,34.771859,138.052453
225690,34.77188,138.052405
225695,34.771901,138.052358
225700,34.771922,138.05231
225705,34.77194,138.05226
225710,34.771958,138.05221
225715,34.771976,138.05216
225720,34.771994,138.05211
225725,34.772011,138.05206
225730,34.772028,138.05201
225735,34.772044,138.05196
225740,34.772061,138.05191
225745,34.772076,138.051858
225750,34.772092,138.051805
225755,34.772107,138.051753
225760,34.772122,138.0517
225765,34.772136,138.051648
225770,34.77215,138.051595
225775,34.772163,138.051543
225780,34.772177,138.05149
225785,34.772191,138.05144
225790,34.772205,138.05139
225795,34.772218,138.05134
225800,34.772232,138.05129
225805,34.772245,138.051238
225810,34.772259,138.051185
225815,34.772272,138.051133
225820,34.772285,138.05108
225825,34.772298,138.051028
225830,34.772312,138.050975
225835,34.772325,138.050923
225840,34.772338,138.05087
225845,34.772351,138.050818
225850,34.772364,138.050765
225855,34.772377,138.050713
225860,34.77239,138.05066
225865,34.772403,138.050608
225870,34.772416,138.050555
225875,34.772429,138.050503
225880,34.772442,138.05045
225885,34.772455,138.0504
225890,34.772469,138.05035
225895,34.772482,138.0503
225900,34.772495,138.05025
225905,34.772508,138.050198
225910,34.772522,138.050145
225915,34.772535,138.050093
225920,34.772548,138.05004
225925,34.772561,138.049988
225930,34.772574,138.049935
225935,34.772587,138.049883
225940,34.7726,138.04983
225945,34.772613,138.04978
225950,34.772626,138.04973
225955,34.772639,138.04968
225960,34.772652,138.04963
225965,34.772665,138.049578
225970,34.772679,138.049525
225975,34.772692,138.049473
225980,34.772705,138.04942
225985,34.772718,138.049368
225990,34.772731,138.049315
225995,34.772744,138.049263
226000,34.772757,138.04921
226005,34.77277,138.049158
226010,34.772784,138.049105
226015,34.772797,138.049053
226020,34.77281,138.049
226025,34.772823,138.048948
226030,34.772837,138.048895
226035,34.77285,138.048843
226040,34.772863,138.04879
226045,34.772876,138.048738
226050,34.772889,138.048685
226055,34.772902,138.048633
226060,34.772915,138.04858
226065,34.772928,138.04853
226070,34.772942,138.04848
226075,34.772955,138.04843
226080,34.772968,138.04838
226085,34.772981,138.048328
226090,34.772995,138.048275
226095,34.773008,138.048223
226100,34.773021,138.04817
226105,34.773034,138.048118
226110,34.773047,138.048065
226115,34.77306,138.048013
226120,34.773073,138.04796
226125,34.773087,138.047908
226130,34.7731,138.047855
226135,34.773114,138.047803
226140,34.773127,138.04775
226145,34.773141,138.047698
226150,34.773155,138.047645
226155,34.773168,138.047593
226160,34.773182,138.04754
226165,34.773196,138.047488
226170,34.773211,138.047435
226175,34.773225,138.047383
226180,34.773239,138.04733
226185,34.773254,138.04728
226190,34.773268,138.04723
226195,34.773283,138.04718
226200,34.773297,138.04713
226205,34.773312,138.047078
226210,34.773327,138.047025
226215,34.773342,138.046973
226220,34.773357,138.04692
226225,34.773373,138.046868
226230,34.773389,138.046815
226235,34.773404,138.046763
226240,34.77342,138.04671
226245,34.773436,138.046658
226250,34.773452,138.046605
226255,34.773468,138.046553
226260,34.773484,138.0465
226265,34.773501,138.046448
226270,34.773517,138.046395
226275,34.773534,138.046343
226280,34.77355,138.04629
226285,34.773565,138.04624
226290,34.77358,138.04619
226295,34.773595,138.04614
226300,34.77361,138.04609
226305,34.773629,138.04604
226310,34.773648,138.04599
226315,34.773667,138.04594
226320,34.773686,138.04589
226325,34.773703,138.04584
226330,34.77372,138.04579
226335,34.773737,138.04574
226340,34.773754,138.04569
226345,34.773772,138.04564
226350,34.77379,138.04559
226355,34.773807,138.04554
226360,34.773825,138.04549
226365,34.773843,138.045443
226370,34.773861,138.045395
226375,34.773878,138.045348
226380,34.773896,138.0453
226385,34.773914,138.04525
226390,34.773933,138.0452
226395,34.773951,138.04515
226400,34.773969,138.0451
226405,34.773988,138.04505
226410,34.774007,138.045
226415,34.774026,138.04495
226420,34.774045,138.0449
226425,34.774064,138.044853
226430,34.774083,138.044805
226435,34.774102,138.044758
226440,34.774121,138.04471
226445,34.77414,138.04466
226450,34.77416,138.04461
226455,34.774179,138.04456
226460,34.774198,138.04451
226465,34.774217,138.04446
226470,34.774237,138.04441
226475,34.774256,138.04436
226480,34.774275,138.04431
226485,34.774294,138.04426
226490,34.774313,138.04421
226495,34.774332,138.04416
226500,34.774351,138.04411
226505,34.77437,138.04406
226510,34.774389,138.04401
226515,34.774408,138.04396
226520,34.774427,138.04391
226525,34.774446,138.043863
226530,34.774465,138.043815
226535,34.774484,138.043768
226540,34.774503,138.04372
226545,34.774522,138.04367
226550,34.774541,138.04362
226555,34.77456,138.04357
226560,34.774579,138.04352
226565,34.774598,138.04347
226570,34.774617,138.04342
226575,34.774636,138.04337
226580,34.774655,138.04332
226585,34.774674,138.04327
226590,34.774694,138.04322
226595,34.774713,138.04317
226600,34.774732,138.04312
226605,34.774751,138.043073
226610,34.77477,138.043025
226615,34.774789,138.042978
226620,34.774808,138.04293
226625,34.774827,138.04288
226630,34.774847,138.04283
226635,34.774866,138.04278
226640,34.774885,138.04273
226645,34.774904,138.04268
226650,34.774923,138.04263
226655,34.774942,138.04258
226660,34.774961,138.04253
226665,34.77498,138.04248
226670,34.774999,138.04243
226675,34.775018,138.04238
226680,34.775037,138.04233
226685,34.775056,138.04228
226690,34.775076,138.04223
226695,34.775095,138.04218
226700,34.775114,138.04213
226705,34.775133,138.042083
226710,34.775152,138.042035
226715,34.775171,138.041988
226720,34.77519,138.04194
226725,34.775209,138.04189
226730,34.775229,138.04184
226735,34.775248,138.04179
226740,34.775267,138.04174
226745,34.775286,138.04169
226750,34.775305,138.04164
226755,34.775324,138.04159
226760,34.775343,138.04154
226765,34.775362,138.04149
226770,34.775381,138.04144
226775,34.7754,138.04139
226780,34.775419,138.04134
226785,34.775438,138.04129
226790,34.775457,138.04124
226795,34.775475,138.04119
226800,34.775494,138.04114
226805,34.775512,138.04109
226810,34.77553,138.04104
226815,34.775548,138.04099
226820,34.775566,138.04094
226825,34.775583,138.04089
226830,34.7756,138.04084
226835,34.775616,138.04079
226840,34.775633,138.04074
226845,34.775649,138.040688
226850,34.775665,138.040635
226855,34.77568,138.040583
226860,34.775696,138.04053
226865,34.77571,138.04048
226870,34.775723,138.04043
226875,34.775737,138.04038
226880,34.77575,138.04033
226885,34.77576,138.040275
226890,34.77577,138.04022
226895,34.77578,138.040165
226900,34.77579,138.04011
226905,34.775801,138.040058
226910,34.775811,138.040005
226915,34.775822,138.039953
226920,34.775832,138.0399
226925,34.775839,138.039848
226930,34.775846,138.039795
226935,34.775853,138.039743
226940,34.77586,138.03969
226945,34.775865,138.039635
226950,34.775871,138.03958
226955,34.775876,138.039525
226960,34.775881,138.03947
226965,34.775884,138.039418
226970,34.775886,138.039365
226975,34.775889,138.039313
226980,34.775891,138.03926
226985,34.775891,138.039205
226990,34.775892,138.03915
226995,34.775892,138.039095
227000,34.775892,138.03904
227005,34.775891,138.038985
227010,34.775889,138.03893
227015,34.775888,138.038875
227020,34.775886,138.03882
227025,34.775882,138.038765
227030,34.775878,138.03871
227035,34.775874,138.038655
227040,34.77587,138.0386
227045,34.775864,138.038548
227050,34.775858,138.038495
227055,34.775851,138.038443
227060,34.775845,138.03839
227065,34.775837,138.038335
227070,34.775829,138.03828
227075,34.77582,138.038225
227080,34.775812,138.03817
227085,34.775802,138.038118
227090,34.775791,138.038065
227095,34.775781,138.038013
227100,34.77577,138.03796
227105,34.775758,138.037908
227110,34.775745,138.037855
227115,34.775733,138.037803
227120,34.77572,138.03775
227125,34.775706,138.0377
227130,34.775692,138.03765
227135,34.775677,138.0376
227140,34.775663,138.03755
227145,34.775648,138.037498
227150,34.775633,138.037445
227155,34.775617,138.037393
227160,34.775602,138.03734
227165,34.775587,138.037288
227170,34.775572,138.037235
227175,34.775556,138.037183
227180,34.775541,138.03713
227185,34.775525,138.03708
227190,34.775509,138.03703
227195,34.775492,138.03698
227200,34.775476,138.03693
227205,34.77546,138.03688
227210,34.775444,138.03683
227215,34.775427,138.03678
227220,34.775411,138.03673
227225,34.775395,138.036678
227230,34.775379,138.036625
227235,34.775362,138.036573
227240,34.775346,138.03652
227245,34.77533,138.03647
227250,34.775314,138.03642
227255,34.775297,138.03637
227260,34.775281,138.03632
227265,34.775265,138.03627
227270,34.775249,138.03622
227275,34.775233,138.03617
227280,34.775217,138.03612
227285,34.775201,138.036068
227290,34.775185,138.036015
227295,34.775168,138.035963
227300,34.775152,138.03591
227305,34.775136,138.03586
227310,34.77512,138.03581
227315,34.775104,138.03576
227320,34.775088,138.03571
227325,34.775072,138.035658
227330,34.775056,138.035605
227335,34.77504,138.035553
227340,34.775024,138.0355
227345,34.775008,138.03545
227350,34.774992,138.0354
227355,34.774975,138.03535
227360,34.774959,138.0353
227365,34.774943,138.03525
227370,34.774927,138.0352
227375,34.774911,138.03515
227380,34.774895,138.0351
227385,34.774879,138.035048
227390,34.774863,138.034995
227395,34.774847,138.034943
227400,34.774831,138.03489
227405,34.774815,138.03484
227410,34.7748,138.03479
227415,34.774784,138.03474
227420,34.774768,138.03469
227425,34.774752,138.03464
227430,34.774737,138.03459
227435,34.774721,138.03454
227440,34.774705,138.03449
227445,34.774689,138.03444
227450,34.774673,138.03439
227455,34.774656,138.03434
227460,34.77464,138.03429
227465,34.774623,138.03424
227470,34.774605,138.03419
227475,34.774588,138.03414
227480,34.77457,138.03409
227485,34.774556,138.03404
227490,34.774542,138.03399
227495,34.774528,138.03394
227500,34.774514,138.03389
227505,34.774498,138.033838
227510,34.774482,138.033785
227515,34.774466,138.033733
227520,34.77445,138.03368
227525,34.774434,138.03363
227530,34.774418,138.03358
227535,34.774401,138.03353
227540,34.774385,138.03348
227545,34.774369,138.03343
227550,34.774353,138.03338
227555,34.774337,138.03333
227560,34.774321,138.03328
227565,34.774303,138.033228
227570,34.774286,138.033175
227575,34.774268,138.033123
227580,34.77425,138.03307
227585,34.774236,138.03302
227590,34.774222,138.03297
227595,34.774207,138.03292
227600,34.774193,138.03287
227605,34.774177,138.032818
227610,34.774161,138.032765
227615,34.774145,138.032713
227620,34.774129,138.03266
227625,34.774113,138.03261
227630,34.774097,138.03256
227635,34.774081,138.03251
227640,34.774065,138.03246
227645,34.774049,138.032408
227650,34.774033,138.032355
227655,34.774016,138.032303
227660,34.774,138.03225
227665,34.773984,138.0322
227670,34.773968,138.03215
227675,34.773952,138.0321
227680,34.773936,138.03205
227685,34.77392,138.032
227690,34.773904,138.03195
227695,34.773888,138.0319
227700,34.773872,138.03185
227705,34.773856,138.031798
227710,34.77384,138.031745
227715,34.773823,138.031693
227720,34.773807,138.03164
227725,34.773791,138.03159
227730,34.773775,138.03154
227735,34.773759,138.03149
227740,34.773743,138.03144
227745,34.773727,138.031388
227750,34.773711,138.031335
227755,34.773695,138.031283
227760,34.773679,138.03123
227765,34.773663,138.03118
227770,34.773647,138.03113
227775,34.77363,138.03108
227780,34.773614,138.03103
227785,34.773598,138.030978
227790,34.773582,138.030925
227795,34.773566,138.030873
227800,34.77355,138.03082
227805,34.773534,138.03077
227810,34.773518,138.03072
227815,34.773501,138.03067
227820,34.773485,138.03062
227825,34.773469,138.03057
227830,34.773453,138.03052
227835,34.773437,138.03047
227840,34.773421,138.03042
227845,34.773405,138.030368
227850,34.773389,138.030315
227855,34.773373,138.030263
227860,34.773357,138.03021
227865,34.773341,138.03016
227870,34.773325,138.03011
227875,34.773309,138.03006
227880,34.773293,138.03001
227885,34.773277,138.02996
227890,34.773261,138.02991
227895,34.773245,138.02986
227900,34.773229,138.02981
227905,34.773213,138.029758
227910,34.773197,138.029705
227915,34.77318,138.029653
227920,34.773164,138.0296
227925,34.773148,138.02955
227930,34.773132,138.0295
227935,34.773115,138.02945
227940,34.773099,138.0294
227945,34.773083,138.029348
227950,34.773067,138.029295
227955,34.773051,138.029243
227960,34.773035,138.02919
227965,34.773019,138.02914
227970,34.773003,138.02909
227975,34.772986,138.02904
227980,34.77297,138.02899
227985,34.772954,138.028938
227990,34.772938,138.028885
227995,34.772921,138.028833
228000,34.772905,138.02878
228005,34.772889,138.02873
228010,34.772873,138.02868
228015,34.772857,138.02863
228020,34.772841,138.02858
228025,34.772825,138.028528
228030,34.772809,138.028475
228035,34.772793,138.028423
228040,34.772777,138.02837
